line_id,ord_id,ord_type,prod_id,quan,u_price,disc_pct,ret_q,ret_dt,rcv_q,rcv_dt,qual_rt,status,crt_dt
3487,82,PO,21,45,870.742838,0.16,,,,,,Cancelled,2025-03-13
3488,431,PO,20,42,334.0752469,0.53,,,,,,Cancelled,2025-03-13
3489,440,SO,43,9,373.5264281,0.92,,,,,,Received,2025-03-13
3490,378,PO,53,74,64.54695,0.04,,,,,,Submitted,2025-03-13
3491,299,SO,29,13,629.213789,0.90,,,,,,Received,2025-05-21
3492,70,PO,97,36,57.41707851,0.61,,,,,,Cancelled,2025-05-21
3493,112,PO,29,28,580.8879534,0.01,,,,,,Pending,2025-05-21
3494,450,PO,30,59,25.48118756,0.40,,,,,,Cancelled,2025-07-24
3495,238,SO,91,74,357.9182748,0.22,,,,,,Submitted,2025-07-24
3496,76,PO,49,10,49.86013895,0.09,,,,,,Shipped,2025-08-27
3497,140,SO,15,85,231.6885443,0.93,,,,,,Shipped,2025-08-27
3498,137,SO,95,98,898.4180336,0.57,,,,,,Submitted,2025-08-27
3499,42,SO,98,65,986.3113437,0.81,,,,,,Cancelled,2025-08-27
3500,363,SO,97,35,625.697902,0.15,,,71,2025-06-09,1,Cancelled,2025-05-30
3501,221,PO,57,43,628.5551786,0.86,,,,,,Completed,2025-06-29
3502,26,SO,64,96,19.32884869,0.21,,,,,,Cancelled,2025-09-17
3503,134,SO,78,98,536.9664424,0.66,,,,,,Draft,2025-09-17
3504,124,SO,20,59,843.7251203,0.37,,,,,,Submitted,2025-06-12
3505,357,PO,25,29,488.5805331,0.27,,,,,,Submitted,2025-06-12
3506,391,SO,76,80,703.1794169,0.99,,,,,,Pending,2025-06-12
3507,301,PO,85,57,964.6032863,0.40,,,,,,Cancelled,2025-06-12
3508,204,PO,44,38,704.1219023,0.78,,,63,2025-03-04,5,Received,2025-03-03
3509,271,SO,46,9,326.5409566,0.12,,,26,2025-03-31,3,Completed,2025-03-03
3510,492,PO,28,19,706.9771498,0.32,,,10,2025-03-22,1,Shipped,2025-03-03
3511,371,SO,29,67,864.631307,0.40,,,12,2025-03-24,4,Draft,2025-03-03
3512,67,PO,36,52,603.9292002,0.27,,,,,,Received,2025-07-26
3513,483,SO,69,45,984.86657,0.73,,,,,,Draft,2025-07-26
3514,207,SO,29,24,787.8511555,0.11,,,13,2025-11-03,5,Pending,2025-10-18
3515,46,PO,90,32,443.8168661,0.83,,,65,2025-10-24,3,Completed,2025-10-18
3516,395,SO,23,32,353.1486354,0.14,,,56,2025-10-21,2,Cancelled,2025-10-18
3517,54,PO,66,17,226.8982817,0.32,,,14,2025-04-17,3,Submitted,2025-03-22
3518,358,PO,57,12,920.4044066,0.52,,,32,2025-02-10,1,Cancelled,2025-01-12
3519,369,PO,66,74,451.3475872,0.53,,,,,,Completed,2025-03-24
3520,378,SO,75,3,648.2253054,0.48,,,,,,Submitted,2025-03-24
3521,61,SO,18,28,256.2550115,0.44,,,,,,Pending,2025-03-24
3522,398,PO,87,67,597.9291321,0.74,,,64,2025-05-15,1,Pending,2025-04-16
3523,53,PO,89,82,605.4799197,0.10,,,77,2025-11-07,5,Pending,2025-10-12
3524,48,SO,41,84,275.6494423,0.86,,,61,2025-10-31,5,Draft,2025-10-12
3525,350,PO,23,32,2.673823999,0.83,,,35,2025-10-24,2,Submitted,2025-10-12
3526,162,PO,60,97,783.6781976,0.85,,,,,,Cancelled,2025-07-26
3527,350,SO,68,52,419.1212838,0.09,,,,,,Shipped,2025-07-26
3528,328,SO,88,100,475.6389186,0.82,,,,,,Received,2025-07-26
3529,210,PO,13,4,23.47432319,0.70,,,,,,Draft,2025-07-26
3530,484,SO,43,30,501.2364809,0.18,,,25,2025-11-03,5,Shipped,2025-10-09
3531,402,SO,2,34,227.1113484,0.45,,,82,2025-10-17,2,Completed,2025-10-09
3532,48,PO,94,52,834.3414516,0.94,,,69,2025-10-19,2,Submitted,2025-10-09
3533,156,SO,57,65,909.8383613,0.67,,,,,,Completed,2025-06-30
3534,278,SO,67,43,757.138097,0.16,,,,,,Draft,2025-06-30
3535,27,SO,50,41,648.6315011,0.87,,,,,,Shipped,2025-06-30
3536,258,PO,81,51,792.7217112,0.81,,,,,,Shipped,2025-07-06
3537,89,SO,78,6,158.3842883,0.50,,,,,,Completed,2025-07-06
3538,84,SO,67,88,474.2267873,0.80,,,,,,Draft,2025-07-06
3539,167,SO,100,67,680.0857338,0.03,,,,,,Completed,2025-07-06
3540,61,SO,10,9,361.2750586,0.75,,,,,,Received,2025-07-06
3541,217,PO,14,87,571.0552617,0.50,,,64,2025-08-09,3,Completed,2025-07-29
3542,145,SO,49,47,380.8582654,0.94,,,66,2025-08-13,3,Pending,2025-07-29
3543,263,PO,86,48,106.9596151,0.60,,,15,2025-08-10,4,Cancelled,2025-07-29
3544,21,SO,67,49,911.9366511,0.91,,,46,2025-08-01,3,Submitted,2025-07-29
3545,214,PO,9,12,380.1286067,0.03,,,,,,Pending,2025-04-08
3546,255,SO,8,91,348.8951186,0.82,,,,,,Completed,2025-04-08
3547,154,SO,5,37,947.578826,0.75,,,,,,Pending,2025-04-08
3548,386,PO,58,79,982.0305513,0.88,,,,,,Cancelled,2025-04-08
3549,236,SO,37,26,460.1939105,0.72,,,,,,Pending,2025-04-08
3550,497,SO,50,18,502.5460661,0.90,,,,,,Pending,2025-07-18
3551,128,SO,33,36,197.3522783,0.39,,,62,2026-01-10,1,Shipped,2025-12-28
3552,477,PO,84,44,869.8305842,0.47,,,84,2026-01-03,1,Pending,2025-12-28
3553,63,SO,98,91,185.2354021,0.24,,,82,2026-01-27,2,Pending,2025-12-28
3554,413,SO,57,1,530.453273,0.76,,,,,,Pending,2025-07-17
3555,156,PO,54,9,228.9993907,0.80,,,30,2025-10-18,1,Received,2025-10-04
3556,76,SO,35,100,427.2808573,0.45,,,,,,Cancelled,2025-10-05
3557,270,PO,77,2,716.4937902,0.32,,,,,,Received,2025-10-05
3558,306,PO,14,42,25.0328659,0.78,,,,,,Pending,2025-10-05
3559,374,SO,36,14,822.4242179,0.23,,,,,,Received,2025-06-11
3560,8,SO,18,80,862.6508066,0.21,,,,,,Shipped,2025-06-11
3561,46,PO,95,30,765.5717113,0.13,,,,,,Received,2025-06-11
3562,125,SO,36,40,345.9252807,0.26,,,,,,Submitted,2025-06-11
3563,315,SO,38,37,947.3145875,0.41,,,78,2025-03-23,1,Shipped,2025-03-21
3564,389,SO,88,76,554.375898,0.52,,,96,2025-06-09,1,Draft,2025-06-05
3565,435,SO,12,98,167.285816,0.87,,,,,,Shipped,2025-09-26
3566,258,SO,99,31,458.5135845,0.18,,,,,,Draft,2025-08-27
3567,488,PO,51,6,102.2072374,0.95,,,,,,Shipped,2025-08-27
3568,181,PO,76,18,847.0616021,0.10,,,,,,Shipped,2025-04-01
3569,8,SO,25,36,918.0580621,0.41,,,,,,Shipped,2025-04-01
3570,141,SO,36,52,433.8198343,0.28,,,,,,Shipped,2025-04-01
3571,316,PO,28,28,225.6744046,0.67,,,,,,Cancelled,2025-11-16
3572,212,SO,6,47,551.605382,0.63,,,,,,Cancelled,2025-11-16
3573,175,SO,15,50,688.1769864,0.88,,,,,,Draft,2025-11-16
3574,224,SO,92,88,812.69074,0.56,,,,,,Pending,2025-11-16
3575,118,SO,93,47,938.451846,0.87,,,,,,Completed,2025-11-16
3576,283,PO,87,72,403.6171683,0.66,,,86,2025-01-28,5,Submitted,2025-01-12
3577,105,SO,97,39,200.0498035,0.85,,,,,,Cancelled,2025-04-06
3578,196,PO,33,19,835.0353756,0.70,,,,,,Submitted,2025-04-06
3579,258,SO,50,85,149.7416297,0.49,,,,,,Shipped,2025-04-06
3580,298,SO,10,26,47.79605251,0.77,,,,,,Draft,2025-04-06
3581,468,SO,30,26,279.6046154,0.32,,,,,,Shipped,2025-04-06
3582,305,PO,96,19,613.9798166,0.67,,,,,,Received,2025-11-11
3583,257,SO,99,88,866.5873367,0.24,,,,,,Shipped,2025-11-11
3584,91,PO,46,12,210.6472092,0.21,,,30,2025-02-05,4,Pending,2025-02-01
3585,472,PO,84,47,834.2909738,0.12,,,35,2025-02-20,1,Pending,2025-02-01
3586,225,SO,47,3,695.1544671,0.95,,,,,,Cancelled,2025-11-12
3587,175,SO,70,26,382.133827,0.10,,,,,,Completed,2025-11-12
3588,201,SO,27,73,599.8995277,0.29,,,,,,Shipped,2025-11-12
3589,477,SO,27,17,488.6666758,0.13,,,,,,Completed,2025-02-12
3590,157,PO,29,92,82.9317695,0.96,,,,,,Shipped,2025-02-12
3591,245,SO,74,56,886.7469268,0.96,,,,,,Shipped,2025-02-12
3592,377,PO,15,21,726.2112529,0.60,,,,,,Draft,2025-10-24
3593,253,PO,64,12,117.3472732,0.26,,,50,2025-04-05,5,Draft,2025-03-18
3594,250,SO,25,87,738.2835818,0.19,,,49,2025-04-15,2,Pending,2025-03-18
3595,298,SO,12,96,945.3832567,0.69,,,30,2025-03-28,2,Received,2025-03-18
3596,483,PO,9,80,281.2272491,0.40,,,,,,Shipped,2025-09-27
3597,262,SO,52,61,55.13391669,0.91,,,,,,Submitted,2025-09-09
3598,419,PO,62,23,757.0289765,0.87,,,,,,Draft,2025-09-09
3599,224,PO,46,75,215.264069,0.27,,,,,,Cancelled,2025-09-09
3600,231,PO,38,9,925.7782031,0.25,,,,,,Submitted,2025-11-11
3601,194,SO,36,18,335.4243221,0.01,,,,,,Cancelled,2025-11-11
3602,345,PO,48,39,922.5945015,0.16,,,,,,Received,2025-08-11
3603,282,SO,7,51,239.8210657,0.96,,,,,,Draft,2025-06-06
3604,365,SO,46,22,342.9886536,0.36,,,,,,Completed,2025-06-06
3605,320,PO,5,74,910.5507083,0.22,,,,,,Draft,2025-06-06
3606,209,SO,96,25,94.01120684,0.94,,,20,2025-09-11,3,Cancelled,2025-08-13
3607,346,SO,61,39,148.0462569,0.48,,,66,2025-08-29,2,Pending,2025-08-13
3608,478,SO,63,14,193.2871321,0.82,,,81,2025-08-26,5,Pending,2025-08-13
3609,94,SO,65,9,441.4773614,0.42,,,12,2025-09-07,3,Cancelled,2025-08-13
3610,181,SO,24,38,937.7236139,0.73,,,62,2025-08-16,5,Completed,2025-08-13
3611,241,SO,50,70,612.792171,0.78,,,,,,Completed,2025-10-14
3612,98,SO,81,76,171.7886298,0.61,,,,,,Pending,2025-10-14
3613,318,PO,92,55,909.3302119,0.06,,,,,,Draft,2025-10-24
3614,262,PO,42,70,840.8874756,0.22,,,,,,Draft,2025-10-24
3615,136,PO,82,21,477.232398,0.88,,,,,,Draft,2025-10-21
3616,5,PO,49,54,713.2456514,0.66,,,,,,Shipped,2025-10-21
3617,71,SO,23,99,997.5186875,0.76,,,,,,Cancelled,2025-07-28
3618,308,SO,98,10,454.1854693,0.69,,,,,,Pending,2025-07-28
3619,70,SO,15,4,45.6068865,0.21,,,,,,Shipped,2025-07-14
3620,12,SO,32,21,15.74100782,0.30,,,21,2025-08-29,4,Shipped,2025-08-06
3621,26,PO,43,5,920.7506845,0.66,,,46,2025-08-29,1,Received,2025-08-06
3622,421,PO,66,31,203.7901527,0.34,,,,,,Submitted,2025-03-03
3623,33,SO,83,26,152.540277,0.31,,,,,,Shipped,2025-03-03
3624,28,SO,8,1,961.5223068,0.85,,,,,,Cancelled,2025-03-03
3625,192,SO,4,45,136.0291651,0.57,,,,,,Draft,2025-03-03
3626,431,SO,72,84,284.9566419,0.44,,,,,,Submitted,2025-03-03
3627,132,SO,54,2,774.6356197,0.55,,,,,,Submitted,2025-12-24
3628,267,PO,63,72,201.8537637,0.01,,,,,,Pending,2025-12-24
3629,72,PO,99,42,160.7587786,0.37,,,,,,Received,2025-12-24
3630,296,SO,94,20,103.8276806,0.28,,,,,,Received,2025-12-24
3631,291,PO,48,40,128.7100554,0.13,,,,,,Pending,2025-04-17
3632,372,PO,30,97,142.4888663,0.58,,,,,,Submitted,2025-04-17
3633,172,SO,63,69,544.3799396,0.22,,,,,,Cancelled,2025-04-17
3634,79,PO,66,61,869.3862932,0.50,,,,,,Pending,2025-04-17
3635,53,SO,79,49,912.9528458,0.25,,,,,,Draft,2025-04-17
3636,484,SO,77,97,817.3424853,0.60,,,,,,Pending,2025-07-29
3637,285,SO,96,45,892.4861911,0.48,,,,,,Draft,2025-12-14
3638,69,PO,17,30,54.09211171,0.72,,,,,,Completed,2025-12-14
3639,499,SO,12,37,590.4503704,0.57,,,,,,Shipped,2025-07-07
3640,34,SO,61,25,670.1690282,0.14,,,,,,Received,2025-07-07
3641,446,SO,94,67,726.170713,0.48,,,,,,Draft,2025-07-07
3642,181,SO,13,44,739.5896401,0.07,,,,,,Draft,2025-11-25
3643,455,PO,4,11,388.9367801,0.78,,,,,,Submitted,2025-11-25
3644,63,SO,10,48,77.52847439,0.60,,,,,,Cancelled,2025-11-25
3645,480,SO,9,37,874.3860353,0.32,,,,,,Pending,2025-11-25
3646,5,PO,15,44,442.9775744,0.40,,,,,,Pending,2025-11-25
3647,142,SO,9,30,996.2929979,0.69,,,,,,Completed,2025-10-25
3648,363,PO,45,18,41.04982858,0.67,,,,,,Draft,2025-10-25
3649,53,PO,30,39,43.3906691,0.91,,,,,,Submitted,2025-10-25
3650,191,PO,91,92,879.4806113,0.07,,,,,,Draft,2025-02-19
3651,101,SO,1,78,768.2307432,0.73,,,,,,Draft,2025-02-19
3652,108,PO,56,74,852.9773544,0.40,,,,,,Received,2025-02-19
3653,211,SO,37,75,184.8950463,0.66,,,,,,Draft,2025-02-19
3654,386,SO,1,79,258.9660802,0.02,,,,,,Shipped,2025-10-01
3655,234,PO,15,96,632.762563,0.37,,,,,,Draft,2025-10-01
3656,358,PO,66,56,696.211701,0.62,,,,,,Completed,2025-10-01
3657,406,SO,59,12,293.3085085,0.14,,,,,,Draft,2025-05-31
3658,38,SO,50,87,136.5998305,0.36,,,,,,Submitted,2025-05-31
3659,49,PO,76,44,775.4726158,0.90,,,,,,Submitted,2025-05-31
3660,2,SO,55,20,78.53483283,0.24,,,,,,Pending,2025-05-31
3661,101,PO,26,37,302.5278948,0.64,,,,,,Completed,2025-05-31
3662,191,SO,62,71,542.0368923,0.47,,,,,,Submitted,2025-01-22
3663,175,PO,100,95,620.2672999,0.10,,,,,,Received,2025-01-22
3664,197,PO,20,84,720.433803,0.47,,,,,,Cancelled,2025-01-22
3665,121,SO,75,67,823.9976567,0.19,,,,,,Completed,2025-04-12
3666,276,PO,47,10,96.89440829,0.02,,,,,,Draft,2025-04-12
3667,43,SO,5,68,582.1986084,0.04,,,,,,Draft,2025-04-12
3668,316,PO,5,18,16.91555584,0.84,,,48,2025-09-09,3,Submitted,2025-08-28
3669,7,SO,77,13,570.3099655,0.48,,,67,2025-09-21,4,Pending,2025-08-28
3670,482,PO,31,19,96.85563676,0.50,,,73,2025-09-13,3,Completed,2025-08-28
3671,125,SO,19,70,562.1174243,0.55,,,57,2025-09-20,3,Shipped,2025-08-28
3672,219,PO,25,73,475.9306302,0.08,,,82,2025-09-04,3,Completed,2025-08-28
3673,246,SO,95,74,442.4030837,0.57,,,84,2025-09-27,1,Submitted,2025-09-14
3674,476,SO,37,97,82.60545168,0.97,,,32,2025-09-19,1,Completed,2025-09-14
3675,466,SO,58,4,177.3276913,0.55,,,46,2025-09-26,1,Pending,2025-09-14
3676,340,PO,10,24,599.5014879,0.02,,,79,2025-10-03,3,Completed,2025-09-14
3677,406,SO,84,32,423.4546164,0.78,,,,,,Shipped,2025-02-18
3678,76,SO,25,51,252.8994444,0.16,,,,,,Cancelled,2025-02-18
3679,296,PO,19,3,278.0770273,0.10,,,,,,Shipped,2025-02-18
3680,239,PO,48,74,518.3761509,0.93,,,,,,Shipped,2025-02-18
3681,294,SO,41,100,618.8557308,0.75,,,,,,Pending,2025-02-23
3682,477,SO,65,4,183.4199454,0.31,,,,,,Shipped,2025-02-23
3683,356,SO,96,94,386.6326639,0.22,,,,,,Received,2025-02-23
3684,169,PO,52,70,317.0060293,0.70,,,31,2025-05-24,2,Completed,2025-04-28
3685,485,PO,85,81,9.191459483,0.24,,,21,2025-05-23,3,Pending,2025-04-28
3686,202,PO,40,73,706.6744306,0.45,,,29,2025-05-13,5,Shipped,2025-04-28
3687,198,SO,32,58,313.8561318,0.82,,,37,2025-05-06,1,Submitted,2025-04-28
3688,169,PO,93,58,392.8719535,0.88,,,9,2025-05-16,1,Draft,2025-04-28
3689,177,SO,44,46,741.9410354,0.11,,,,,,Cancelled,2025-04-01
3690,282,PO,49,89,481.0427999,0.13,,,,,,Cancelled,2025-11-04
3691,46,SO,53,60,357.6044407,0.88,,,,,,Submitted,2025-11-04
3692,389,SO,51,13,382.6601181,0.21,,,,,,Pending,2025-05-24
3693,81,PO,39,16,77.65168654,0.99,,,,,,Shipped,2025-02-21
3694,480,SO,80,5,731.1816603,0.24,,,,,,Received,2025-02-21
3695,495,PO,91,31,167.9486217,0.69,,,,,,Pending,2025-02-21
3696,58,SO,94,43,157.5153623,0.44,,,34,2025-08-20,1,Pending,2025-08-19
3697,213,PO,19,23,427.6277666,0.79,,,13,2025-09-18,3,Shipped,2025-08-19
3698,488,SO,66,19,877.3458039,0.64,,,66,2025-09-06,1,Shipped,2025-08-19
3699,181,PO,4,44,576.1156428,0.62,,,50,2025-09-09,5,Cancelled,2025-08-19
3700,33,SO,68,21,140.5764633,0.69,,,,,,Received,2025-08-18
3701,209,SO,55,59,272.7168555,0.89,,,,,,Draft,2025-08-18
3702,172,SO,57,45,287.7878821,0.21,,,81,2025-06-11,2,Pending,2025-05-17
3703,258,PO,76,1,427.2229753,0.86,,,56,2025-06-12,1,Completed,2025-05-17
3704,296,SO,1,37,732.2239324,0.52,,,,,,Completed,2025-01-28
3705,20,PO,41,81,136.5631317,0.66,,,,,,Draft,2025-01-28
3706,253,SO,78,37,186.2493729,0.88,,,,,,Received,2025-01-28
3707,435,PO,94,76,731.2896486,0.77,,,,,,Cancelled,2025-01-28
3708,120,SO,43,20,941.9483402,0.08,,,,,,Shipped,2025-10-18
3709,64,SO,31,18,201.7371671,0.57,,,,,,Received,2025-10-18
3710,296,PO,1,81,825.6573799,0.42,,,,,,Pending,2025-10-08
3711,22,SO,82,45,252.6713549,0.39,,,,,,Submitted,2025-10-08
3712,328,SO,50,59,420.4725552,0.11,,,,,,Pending,2025-05-28
3713,250,SO,90,43,603.4409853,0.54,,,,,,Completed,2025-10-01
3714,471,PO,45,54,399.4933466,0.48,,,,,,Shipped,2025-10-01
3715,414,PO,85,76,994.9815144,0.93,,,,,,Completed,2025-10-01
3716,173,SO,85,80,961.7391036,0.98,,,,,,Completed,2025-10-01
3717,492,PO,87,7,913.0257596,0.99,,,,,,Pending,2025-09-11
3718,285,PO,55,61,803.901042,0.92,,,,,,Received,2025-09-11
3719,170,SO,80,53,906.72392,0.81,,,,,,Submitted,2025-09-11
3720,385,PO,58,23,201.5993844,0.60,,,,,,Cancelled,2025-09-11
3721,209,SO,71,17,832.3487223,0.46,,,,,,Pending,2025-11-17
3722,389,PO,25,60,286.4534653,0.07,,,,,,Cancelled,2025-06-15
3723,322,SO,34,16,532.2770725,0.72,,,,,,Draft,2025-06-28
3724,305,PO,55,39,678.5186192,0.27,,,,,,Shipped,2025-06-28
3725,64,SO,89,18,660.0350882,0.75,,,,,,Pending,2025-06-28
3726,50,PO,54,93,221.5989551,0.20,,,,,,Shipped,2025-06-28
3727,330,SO,87,74,263.5340995,0.20,,,,,,Submitted,2025-08-01
3728,322,PO,89,71,641.3368955,0.45,,,,,,Submitted,2025-08-01
3729,69,SO,13,75,661.999573,0.41,,,,,,Draft,2025-08-01
3730,93,SO,65,50,738.1592329,0.31,,,,,,Pending,2025-08-01
3731,136,SO,16,89,309.4161488,0.99,,,,,,Pending,2025-08-01
3732,500,SO,14,75,990.1029685,0.48,,,,,,Submitted,2025-11-14
3733,2,SO,15,93,81.12158191,0.58,,,,,,Cancelled,2025-11-14
3734,377,PO,11,12,690.8528717,0.65,,,,,,Shipped,2025-11-14
3735,28,SO,84,63,493.6415053,0.84,,,,,,Received,2025-11-14
3736,314,SO,72,21,518.2243398,0.54,,,,,,Completed,2025-11-06
3737,472,SO,99,30,154.7564423,0.93,,,,,,Received,2025-11-06
3738,346,SO,10,24,515.66991,0.84,,,,,,Received,2025-11-06
3739,115,PO,58,79,515.5465001,0.73,,,,,,Cancelled,2025-11-06
3740,434,PO,9,73,187.653606,0.09,,,,,,Pending,2025-11-06
3741,324,SO,97,97,173.805189,0.63,,,,,,Cancelled,2025-02-03
3742,257,PO,46,76,838.0245679,0.29,,,,,,Draft,2025-02-03
3743,42,SO,53,17,364.4183795,0.68,,,,,,Pending,2025-02-03
3744,262,SO,72,52,513.557588,0.33,,,,,,Pending,2025-02-03
3745,481,PO,3,62,313.3533904,0.54,,,,,,Cancelled,2025-02-03
3746,450,SO,6,8,312.9644409,0.43,,,,,,Submitted,2025-12-21
3747,119,SO,38,26,164.7144773,0.91,,,,,,Completed,2025-12-21
3748,223,SO,39,59,260.8922426,0.34,,,,,,Shipped,2025-12-21
3749,236,SO,39,74,692.4294584,0.43,,,,,,Shipped,2025-08-20
3750,342,PO,47,39,68.31663812,0.24,,,35,2025-10-01,1,Completed,2025-09-12
3751,470,PO,99,20,847.7060407,0.97,,,55,2025-09-19,5,Draft,2025-09-12
3752,406,PO,50,31,562.5331518,0.75,,,61,2025-09-28,3,Cancelled,2025-09-12
3753,427,SO,9,46,879.221175,0.90,,,,,,Cancelled,2025-11-07
3754,386,PO,67,95,294.5020788,0.07,,,,,,Cancelled,2025-11-07
3755,340,PO,71,6,694.4988599,0.83,,,,,,Completed,2025-11-07
3756,170,SO,17,93,257.0877001,0.29,,,,,,Shipped,2025-10-18
3757,364,PO,5,63,848.1290157,0.84,,,,,,Shipped,2025-10-18
3758,356,SO,55,23,978.8517411,0.03,,,,,,Pending,2025-05-26
3759,175,SO,96,38,976.0475874,0.87,,,,,,Draft,2025-05-26
3760,248,SO,53,76,714.2418934,0.43,,,,,,Cancelled,2025-05-26
3761,352,SO,51,4,216.3230631,0.98,,,,,,Shipped,2025-05-26
3762,114,SO,22,2,517.6092997,0.05,,,,,,Submitted,2025-12-20
3763,160,PO,93,99,627.6938307,0.04,,,,,,Submitted,2025-12-20
3764,171,PO,16,42,666.4709588,0.11,,,,,,Pending,2025-10-29
3765,106,PO,16,82,440.0102956,0.16,,,,,,Completed,2025-10-29
3766,436,SO,79,17,955.4066087,0.43,,,,,,Draft,2025-10-29
3767,390,SO,77,17,138.9229136,0.00,,,,,,Shipped,2025-10-29
3768,17,PO,24,100,598.1695936,0.57,,,,,,Draft,2025-10-29
3769,359,PO,9,82,534.4071303,0.92,,,,,,Cancelled,2025-06-30
3770,82,SO,79,8,899.850073,0.08,,,,,,Draft,2025-06-30
3771,479,SO,100,9,613.4477361,0.58,,,,,,Pending,2025-06-30
3772,87,PO,63,69,56.734741,0.84,,,,,,Shipped,2025-04-28
3773,464,SO,8,18,796.4520108,0.29,,,,,,Completed,2025-04-28
3774,449,SO,18,28,737.9572135,0.42,,,66,2025-05-14,3,Received,2025-04-14
3775,392,SO,40,3,260.3925556,0.20,,,10,2025-04-16,1,Received,2025-04-14
3776,52,SO,34,69,844.8595217,0.80,,,58,2025-04-29,4,Received,2025-04-14
3777,305,PO,29,15,955.5812958,0.17,,,47,2025-05-06,4,Pending,2025-04-14
3778,50,SO,56,9,641.5348637,0.95,,,52,2025-05-03,4,Submitted,2025-04-14
3779,495,PO,14,44,414.2634612,0.24,,,,,,Completed,2025-07-19
3780,6,SO,37,23,429.2738428,0.21,,,,,,Received,2025-07-19
3781,372,SO,42,77,155.4312414,0.72,,,,,,Cancelled,2025-07-19
3782,23,PO,38,91,990.1910417,0.79,,,,,,Cancelled,2025-07-19
3783,283,SO,49,68,549.5563289,0.77,,,,,,Received,2025-02-17
3784,79,PO,51,87,58.39439413,0.57,,,,,,Submitted,2025-02-17
3785,414,SO,62,45,178.1173596,0.09,,,,,,Received,2025-02-17
3786,23,PO,82,95,263.5253221,0.41,,,,,,Received,2025-02-17
3787,20,PO,79,83,655.2670558,0.19,,,91,2025-11-16,3,Draft,2025-11-08
3788,436,SO,62,10,19.82217908,0.14,,,14,2025-11-27,4,Completed,2025-11-08
3789,130,SO,56,95,362.7820628,0.52,,,,,,Submitted,2025-10-15
3790,107,SO,7,17,158.1430082,0.05,,,,,,Submitted,2025-10-15
3791,17,SO,53,3,765.2332802,0.27,,,,,,Completed,2025-10-15
3792,492,PO,25,88,188.3531117,0.07,,,,,,Pending,2025-10-15
3793,476,SO,47,86,741.3903743,0.22,,,,,,Received,2025-10-15
3794,172,SO,54,48,670.4905503,0.30,,,47,2025-12-07,4,Submitted,2025-11-23
3795,52,SO,10,89,402.1504494,0.95,,,43,2025-12-18,3,Pending,2025-11-23
3796,111,SO,9,64,516.1435059,0.07,,,34,2025-12-16,3,Received,2025-11-23
3797,209,SO,5,92,17.29217402,0.79,,,48,2025-11-27,4,Pending,2025-11-23
3798,7,PO,18,6,153.1112225,0.96,,,87,2025-12-01,5,Received,2025-11-23
3799,490,SO,58,44,186.2691008,0.43,,,41,2025-10-15,1,Cancelled,2025-10-06
3800,379,PO,38,77,398.8989385,0.74,,,93,2025-10-12,2,Shipped,2025-10-06
3801,475,SO,70,65,145.8593722,0.81,,,,,,Shipped,2025-01-17
3802,270,SO,9,19,899.7712538,0.91,,,,,,Received,2025-01-17
3803,466,PO,47,38,884.195017,0.74,,,24,2025-08-18,5,Pending,2025-08-17
3804,205,SO,64,79,915.4312107,0.24,,,,,,Completed,2025-11-02
3805,302,SO,44,36,441.5443157,0.21,,,,,,Submitted,2025-01-06
3806,499,SO,42,93,644.0086412,0.71,,,,,,Submitted,2025-01-06
3807,64,SO,6,9,728.8770128,0.75,,,,,,Cancelled,2025-01-06
3808,158,SO,49,84,782.655266,0.72,,,44,2026-01-05,1,Cancelled,2025-12-06
3809,65,SO,87,84,331.9959949,0.35,,,77,2025-12-25,1,Pending,2025-12-06
3810,270,SO,49,27,466.0080759,0.24,,,27,2026-01-03,3,Submitted,2025-12-06
3811,270,PO,92,72,928.781722,0.60,,,27,2025-12-10,2,Completed,2025-12-06
3812,376,PO,93,46,494.0739495,0.52,,,60,2026-01-03,4,Cancelled,2025-12-06
3813,116,PO,26,47,107.4086331,0.53,,,,,,Submitted,2025-02-27
3814,205,PO,79,77,994.3071077,0.63,,,,,,Shipped,2025-02-27
3815,85,SO,67,75,902.4189057,0.09,,,,,,Shipped,2025-02-27
3816,295,SO,43,96,517.0252591,0.99,,,,,,Cancelled,2025-06-16
3817,459,SO,81,78,272.067069,0.14,,,31,2026-01-01,2,Pending,2025-12-29
3818,317,SO,16,75,461.690357,0.74,,,75,2025-12-31,2,Submitted,2025-12-29
3819,43,SO,22,8,923.7943979,0.88,,,29,2026-01-25,4,Submitted,2025-12-29
3820,198,SO,45,16,612.4433926,0.49,,,80,2025-12-31,2,Received,2025-12-29
3821,41,SO,31,49,395.0920071,0.33,,,77,2025-06-07,3,Completed,2025-06-06
3822,72,SO,13,56,128.7298517,0.95,,,89,2025-06-29,5,Completed,2025-06-06
3823,41,SO,30,26,545.0323865,0.93,,,71,2025-07-02,5,Shipped,2025-06-06
3824,236,SO,49,89,310.6114921,0.92,,,13,2025-06-29,2,Submitted,2025-06-06
3825,439,PO,94,54,678.6773557,0.19,,,,,,Draft,2025-12-30
3826,61,PO,35,98,823.7815054,0.46,,,41,2025-12-25,3,Shipped,2025-11-28
3827,260,SO,9,50,374.3224085,0.85,,,24,2025-12-16,3,Completed,2025-11-28
3828,142,PO,54,79,327.3600305,0.85,,,44,2025-12-03,3,Submitted,2025-11-18
3829,443,SO,60,64,814.6509168,0.23,,,25,2025-11-25,2,Completed,2025-11-18
